,Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,PCA_Cluster
1568,2023-12-24,Fish Carrier,Long-haul,Steam Turbine,Fair,21.231689676175847,2722.434130952869,1926.0704276927304,8.84265919148115,Rough,1299.5347801506607,175030.4045034521,894289.9831084398,47.27480816136961,1.376454061551947,0.5675201123491814,8,96.44682218379631,0
1569,2023-12-31,Tanker,Transoceanic,Steam Turbine,Fair,12.188702774822415,1054.1818508988888,1000.025524910904,9.070472620417714,Moderate,1506.4253153124478,36437.61810224463,795935.2442287396,20.947545689811264,1.0770763088405484,1.000327996048031,4,66.5799860463948,1
1570,2024-01-07,Container Ship,Long-haul,Steam Turbine,Fair,11.814656208468575,783.0684352028215,623.8978268663302,10.557801590527706,Rough,139.1357539874819,165175.98448450715,381338.7916601338,41.28345528576675,0.9405589704847834,0.6256389429486287,9,70.56584706573503,2
1571,2024-01-14,Tanker,Transoceanic,Steam Turbine,Good,10.395736175786809,1823.7676687498736,1594.9921422748807,5.590247207201844,Rough,1071.9607831055496,149087.71720499068,468410.4147836752,37.0739053001236,1.4423311475670588,1.3229730790895182,6,63.9369911803127,0
1572,2024-01-21,Container Ship,Short-haul,Diesel,Good,15.921394414688129,1815.1334288509047,899.5492948901623,10.569314931886549,Rough,1846.4506700974216,343905.9340037695,969240.770380468,43.83386488655441,0.4598870947473956,1.3573150919184858,2,76.10285806989067,1
1573,2024-01-28,Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,15.996031299927532,1514.413240107105,1558.4459007859275,5.051026916748704,Rough,1687.1914544445794,257147.28029606584,214900.24745293544,57.62520645495878,0.3696534714810146,0.7427718181940709,7,73.5779133402786,2
1574,2024-02-04,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,17.557209718687993,596.6740212444015,1044.0310858268613,9.583627614269904,Moderate,1589.002446234943,223536.106193325,270297.6604536823,44.42544149517586,1.0456058925515948,1.2538339875111202,6,57.70578238266079,2
1575,2024-02-11,Container Ship,Coastal,Heavy Fuel Oil (HFO),Good,24.547861312180977,509.0315879228597,1286.345120499895,13.703579286662372,Rough,1680.655359929467,424437.6276038238,920304.7147949312,57.96456748108462,0.6851152860206114,0.7439452616627114,6,53.45270618159668,1
1576,2024-02-18,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,10.339076662203995,2888.04762331959,1901.066377481116,9.445216692460344,Calm,137.47211861443466,217786.07974635207,107194.49445282642,13.16954459630992,0.3694654428230115,0.7705894807902672,8,77.91260400986157,0
1577,2024-02-25,Tanker,Transoceanic,Steam Turbine,Critical,21.927968238510545,2040.2026847831785,878.5935385681828,6.665012307653683,Moderate,924.1515860820116,23578.48942727181,320034.42196926044,13.277550165473238,0.1374725465295103,1.4730127571523963,9,95.68244891202627,1
1578,2024-03-03,Fish Carrier,Coastal,Steam Turbine,Critical,15.395568547660966,1892.9037420754305,1828.216715362852,12.786418384611473,Rough,1105.683016777347,309144.4840392914,383877.51305635175,21.124385088617096,1.0197954457712464,0.8767412659691578,1,98.431451537602,0
1579,2024-03-10,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,13.399538680279145,667.8518358713543,1723.1378543082951,8.367463605134269,Moderate,678.1905729217691,415389.3940383395,701556.8911298397,67.32501605873505,1.1116580934119191,0.5684222363702002,1,90.12317940942675,0
1580,2024-03-17,Tanker,Transoceanic,Diesel,Critical,24.051230976350844,2743.624399030383,1296.0047285566122,6.257075600722755,Moderate,111.167664936947,82424.95918278572,497915.2819361704,36.91591888415065,0.9021295491512862,1.048675564888865,7,89.31716311640892,1
1581,2024-03-24,Bulk Carrier,Coastal,Diesel,Fair,21.753919224606367,2224.653222235135,671.6121647783463,7.036108114681083,Calm,99.27166513888064,329643.5166014178,69092.74995465459,31.68075666418803,0.4211050573867565,0.8369844121594229,1,65.70472840071685,2
1582,2024-03-31,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,24.786040100128577,771.814955252481,1564.209137258054,13.66788126605824,Calm,1239.910317911889,456820.3860319579,626000.9235178747,68.97166534273188,0.9993368238578813,0.7866278497679724,9,85.30736731040112,1
1583,2024-04-07,Container Ship,Long-haul,Diesel,Fair,12.835688043967286,1530.0922211267916,1682.270172037924,12.76257260993692,Rough,882.7191853929235,306240.897474026,915864.4124192316,46.00903536902826,0.9081824928670456,1.1848987460724052,2,94.33263547163016,0
1584,2024-04-14,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,11.322015795011154,1050.545382434594,414.65472231153575,6.098319795893572,Calm,745.1499249154325,229000.3065452231,965017.5657607216,56.22478411443416,1.424873758402433,1.4230831813731166,4,72.50493408610325,0
1585,2024-04-21,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,23.18189727455761,2056.876532633694,384.0819136775939,14.59807780150182,Calm,173.77626606462024,79628.96645892809,391901.4900439272,48.25793336062211,0.4460790057970182,0.6069460637215659,4,71.5640246918843,1
1586,2024-04-28,Fish Carrier,Short-haul,Steam Turbine,Fair,22.390448620895867,2276.6918085813463,1589.7778266903986,14.20292408831733,Calm,371.15380342419127,242818.3436717196,948004.2197612852,33.13487339375604,0.1381626437622898,1.1140500521314047,8,87.6655424441368,1
1587,2024-05-05,Bulk Carrier,Coastal,Steam Turbine,Fair,18.73450405951676,991.5177578764628,1422.37512681087,5.034179732444743,Rough,1318.3582949049949,464083.68059523485,469316.5328238249,49.6033956189478,1.3196124141381522,1.3208216899566296,8,79.46436317673303,0
1588,2024-05-12,Container Ship,Short-haul,Diesel,Good,24.082118201824727,820.3930035255578,282.3347406355359,11.531738618758832,Calm,315.71601592762227,226354.1067733442,355508.1233170339,37.81290302964349,0.1513427020040461,0.5155933816375978,1,94.96141389943767,2
1589,2024-05-19,Fish Carrier,Long-haul,Steam Turbine,Fair,12.099009647820022,1766.3733139598123,1493.7176608760185,9.790836753591336,Calm,1247.355051439711,191587.96406312805,837830.4461015153,21.255251262495555,1.3719478653320902,1.2891177248043282,2,61.98736843667764,0
1590,2024-05-26,Tanker,Transoceanic,Steam Turbine,Good,12.842506019910283,2323.0934195483624,1297.1605351822386,5.208277825260216,Moderate,1270.4752492631503,204244.27214544176,982973.3789122276,24.701241403967828,0.8310891794465309,0.8603604071956497,7,91.43738511008874,0
1591,2024-06-02,Fish Carrier,Long-haul,Diesel,Fair,24.620621197406408,2289.035639093232,1980.58741118628,5.281531875404171,Calm,1328.777335426388,101482.95465747669,679926.7289029034,55.93068632416163,0.8166742269130134,1.090865923127652,8,71.91406285813235,1
1592,2024-06-09,Tanker,Coastal,Steam Turbine,Critical,17.670154772304393,1792.647927460443,1757.4622079316064,11.1707719870442,Rough,1659.5009518711558,211967.1478881583,930782.6190344784,62.9368410987365,0.1678728817972431,0.9891423588684116,2,98.97005495811824,1
1593,2024-06-16,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,24.6216883130086,2327.7032661153626,301.91803872459354,7.355233895069069,Rough,359.7158994255448,72752.75666568606,63671.64873427885,12.070191180482093,1.1364143263170516,1.4449785954379175,2,88.60754835659066,2
1594,2024-06-23,Fish Carrier,Transoceanic,Steam Turbine,Fair,18.98770100966805,2399.411829370427,1318.5235471279325,8.041675604629503,Moderate,1350.3119663052023,480596.6207564517,585116.6314619299,56.116483256872506,0.388691937964147,1.3915288602743354,3,92.3558928358328,0
1595,2024-06-30,Container Ship,Short-haul,Diesel,Good,16.237133727926896,741.8514621306289,1350.2109734221294,13.12097303907317,Moderate,57.02891178020022,381225.4227103089,407705.3734641277,64.97170998369114,0.6478686093882209,1.4368255989827596,1,60.47970833128335,2
1596,2023-06-04,Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,21.70288531873873,2335.842688577585,1094.3337706566635,14.652710864636894,Moderate,243.80032763068803,171137.4265662267,732405.2517820859,65.04669811463897,0.9788783257409902,0.8408993688710623,6,86.30950566093226,1
1597,2023-06-11,Container Ship,Long-haul,Diesel,Critical,15.757397880947046,577.4590271112952,1148.584177947021,13.058956739055828,Rough,701.8090409354242,339233.48972940847,958584.8328068176,23.22938849043475,0.6385253744916509,1.2309750263058896,2,80.04614618703965,1
1598,2023-06-18,Container Ship,Transoceanic,Steam Turbine,Fair,15.938750531000032,2212.3307824387102,1199.7693396538873,11.129516182212797,Moderate,1619.9428699161983,13873.256828196672,842192.1891852557,27.548511064333383,0.4250588348101448,0.784746432135728,1,85.40288305326746,1
1599,2023-06-25,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,22.86636662349571,1831.4049570224197,1349.0327765157565,6.3975321067244,Rough,578.9329528404478,440396.3393334745,609081.9498145572,51.08897214134953,1.405378560882523,0.851754713092682,5,68.66220626893156,0
1600,2023-07-02,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Good,12.291985872763975,2742.419042426069,1048.83234701791,10.349420332425254,Moderate,141.20059189393766,363982.59054739214,189188.1981215366,66.77327419700754,1.493401731044464,0.965050155040824,8,88.8303882069174,0
1601,2023-07-09,Bulk Carrier,Coastal,Diesel,Good,24.864456182968397,1599.0153145590525,1565.293263259527,5.54363135111476,Moderate,654.6932820870792,128319.86565727806,564383.5593321635,51.29138646259477,0.8342779935391718,1.1994081799727685,7,89.16157819234864,1
1602,2023-07-16,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,11.02644641531455,1756.3097440622132,1120.6000093715982,5.1880487088957326,Calm,1521.925236679309,197276.39584154525,313515.9445296424,39.626164138511776,0.2083092604767545,1.1908936439979625,7,94.26643827130177,2
1603,2023-07-23,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,23.06674069767162,528.6740452812198,830.9670035647482,9.334408240421045,Moderate,316.72052683233227,121431.70370768916,317539.37349185924,35.882136809719185,0.8491294284246903,1.0215512574531809,1,96.4560598962598,2
1604,2023-07-30,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,12.29511727242423,2401.376068957248,1756.64533983412,11.44794618766604,Calm,295.77939662606786,233096.7951804553,254820.5851877277,22.26512635896741,0.3174397089657918,1.066598733118829,3,64.11249699172942,0
1605,2023-08-06,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,20.57460160331074,1195.402256509278,563.5786858862239,12.670094600900107,Rough,1208.729132428592,273832.3684065438,357026.2831669335,67.62769055847991,1.1838310122244222,1.2795336133434403,8,64.12431767466398,2
1606,2023-08-13,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,22.48247377877441,2508.557296993093,1185.188248808549,11.34975116676568,Moderate,1919.7452651761453,156833.84744515433,760893.8750688324,65.58522737713801,0.9623320837372944,0.7168434849319765,2,76.87340287550971,1
1607,2023-08-20,Container Ship,Transoceanic,Diesel,Critical,13.720506344474524,987.4294249595564,1384.4310111794307,8.559193895169459,Rough,1546.007444724556,78965.1713773019,737628.3351167565,46.87804281292892,0.5310838045636705,1.4848269001086274,5,91.16627215586531,1
1608,2023-08-27,Bulk Carrier,Short-haul,Steam Turbine,Fair,12.046234987550816,1219.0151304820974,533.7623776843436,13.334941605296518,Calm,1482.5018624140391,374464.5503786329,308830.28942901443,59.59980594772914,0.4772211420491189,1.2602934012859213,4,65.955585155917,2
1609,2023-09-03,Fish Carrier,Coastal,Steam Turbine,Fair,24.500220949899827,2222.263970020801,345.9777744215148,12.675351990121952,Rough,944.9449351883288,327337.3615955791,689363.1689393028,23.50461208359983,0.6553776232974332,0.6124597418693357,3,93.68693053830096,2
1610,2023-09-10,Fish Carrier,Transoceanic,Steam Turbine,Fair,23.11198441911209,1837.4630146705856,1762.4885470730935,8.470215873871744,Rough,751.0607650347356,61490.696294214016,475104.4411067232,68.66258759394057,1.0316846525712124,1.431626145993833,2,69.4189780868705,1
1611,2023-09-17,Bulk Carrier,Transoceanic,Diesel,Good,13.1936346407136,1330.8969260253618,1116.1842975428272,9.508475369913867,Rough,740.3830013640752,200221.8924925688,385721.1741443649,45.67260963976169,1.3601033405764598,1.2470805031881642,1,70.1840523140998,0
1612,2023-09-24,Fish Carrier,Transoceanic,Diesel,Critical,16.726204875803106,748.3180864836343,944.3144201360042,13.945104540350515,Rough,1245.1081971952226,17184.031443732467,543680.8697601531,45.075887324288445,0.6938613339729288,1.2056687880188657,8,75.62680548890631,1
1613,2023-10-01,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,11.147889821511436,534.3344895322236,1908.4860376042784,5.921148776782838,Rough,1952.7140637176608,50239.086535151626,950408.8914556572,16.228270402040973,0.7413957320875114,0.5562522451191002,6,85.05356962175637,1
1614,2023-10-08,Tanker,Coastal,Heavy Fuel Oil (HFO),Fair,21.34780994069102,1913.411580017513,645.9943344056409,14.958817163036729,Rough,169.0597282171688,39152.36718662221,123122.705493481,23.72023186000904,0.6290010188655707,1.2167556657910996,3,88.1855184662614,2
1615,2023-10-15,Container Ship,Short-haul,Diesel,Critical,23.35305410051468,1240.901436907203,1596.7070744400894,5.003011998357198,Rough,1006.867607281597,140625.94381552775,155943.48598258308,14.283723657729997,0.7370188835080548,0.5045367821476687,7,68.5982558838059,1
1616,2023-10-22,Fish Carrier,Long-haul,Diesel,Good,12.669567074485858,563.7547829769353,1979.004962943141,6.992236639229249,Moderate,1318.3073288799171,160233.50232628334,377351.999815561,56.67276225389629,0.322853933848245,0.5338461391951945,4,66.65730239505028,1
1617,2023-10-29,Fish Carrier,Long-haul,Diesel,Good,23.27152877027634,1459.4538182507783,713.9414023821333,11.734763961974233,Rough,849.0447195151656,352741.22716318106,124790.6044009579,71.0435312809625,0.6384125637651813,1.4332197247724807,3,81.5425709201289,2
1618,2023-11-05,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,21.84305058990304,2950.472926600126,1787.9589272700216,13.827973138978663,Rough,848.907541111178,63633.29423505423,705892.4580152535,43.53357670369424,0.7180817655139395,1.0880360865633798,5,95.59708356788116,1
1619,2023-11-12,Container Ship,Long-haul,Steam Turbine,Good,18.33292367295133,2848.338770392902,1793.7045405885683,12.93003736378929,Rough,577.7373956967044,154804.23547474804,722931.0321685473,63.6240013404979,1.184668213898807,0.5887493254692918,5,59.77557407777939,0
1620,2023-11-19,Fish Carrier,Long-haul,Diesel,Critical,14.807989406332064,2249.5923036016666,1885.366849256202,14.717640554049938,Moderate,1600.5091025172137,168649.97256493752,69588.54507390066,20.419496419346466,1.176279443266196,1.2850635771417949,1,67.26655642114073,0
1621,2023-11-26,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,19.219156905762688,1696.67605155142,1200.7653912089334,10.945498075072315,Calm,741.4210361900186,337628.0648742435,580376.3277404176,42.24905993297108,0.5688456547016263,1.264817166172906,5,85.67967006735432,1
1622,2023-12-03,Bulk Carrier,Short-haul,Diesel,Good,16.771928904143593,1794.0545862490862,1717.8899132000993,9.326652305646505,Rough,1000.1807575960312,254484.64115130663,846289.1373222066,17.419108759623974,0.6019085695339139,1.4321199888503395,2,62.30402967190419,1
1623,2023-12-10,Bulk Carrier,Short-haul,Diesel,Good,17.562405732479885,1968.789693929566,316.60469770449464,7.064627649662462,Moderate,654.7404834241006,181368.62318240863,870378.6624556904,66.09679040953452,0.7097645830978359,0.972101404285532,2,61.2330584399579,1
1624,2023-12-17,Bulk Carrier,Long-haul,Steam Turbine,Critical,11.955892892416948,1799.4136432018277,1678.8994618697875,13.689193896116844,Moderate,1783.6970877085628,44614.06152489488,692225.1632742294,32.4654868758244,0.2465999480518372,0.871480193716791,3,87.23099636685356,1
1625,2023-12-24,Bulk Carrier,Coastal,Steam Turbine,Good,20.695973404391506,2110.929150694008,951.2669470585768,9.139515427318257,Rough,1640.685758265739,98881.29534773988,495745.37106419273,48.9885503944392,1.3791905226706669,0.7035831521254329,5,99.9238106672878,0
1626,2023-12-31,Tanker,Short-haul,Steam Turbine,Fair,16.666937002586906,1171.297050573336,301.4663987460642,7.913671353522358,Calm,1599.119054329144,234588.39648407715,482166.7641861672,47.94534085350532,1.4069152990519138,1.01855819705745,1,96.80412099835564,2
1627,2024-01-07,Tanker,Coastal,Heavy Fuel Oil (HFO),Good,18.464107890010556,1124.633494861032,463.7589037092255,8.795844899761994,Rough,1530.8448952947804,366408.2716205549,759951.8262648656,29.18971109214124,1.2062268481960254,0.844452337847577,5,66.54126706426648,2
1628,2024-01-14,Tanker,Transoceanic,Diesel,Fair,19.716897863566704,1152.929050253253,104.09076456187516,11.7358820291693,Moderate,1231.304580518224,306627.8833123477,388335.3821056382,40.598795959502354,0.3003864051273009,1.1060070523215777,1,74.26435201366037,2
1629,2024-01-21,Container Ship,Long-haul,Diesel,Critical,14.328385174026876,2936.0041976730813,1604.968314109098,8.753297383038234,Moderate,1368.4916537624104,353958.4131816628,329575.7343435393,57.48768992624146,1.233059419112302,0.8787108821426541,7,97.91696399328517,0
1630,2024-01-28,Fish Carrier,Short-haul,Steam Turbine,Critical,23.581356951378115,1905.1842722309304,944.9368876793856,11.313106482490896,Calm,1060.6858116842905,239410.5703166012,996790.9524211832,60.90939520782902,0.4010583149107473,0.826555271605494,2,57.51054454767727,1
1631,2024-02-04,Tanker,Short-haul,Steam Turbine,Fair,14.3123072159412,2422.730256976047,494.08127298513546,14.29627478487585,Calm,1431.9021181013209,480021.63799791073,388086.10722567776,49.00487963761292,0.9222109674700846,1.0896588292088885,8,54.20986851230164,2
